#Sample	OTU	Abundance
IGNIMBRITE.3.NULL.6	11439	4.2805
IGNIMBRITE.3.NULL.6	4333805	2.4876
IGNIMBRITE.3.NULL.6	221734	3.8899
IGNIMBRITE.3.NULL.6	808657	3.8899
IGNIMBRITE.3.NULL.6	104265	3.3528
IGNIMBRITE.3.NULL.6	4481011	6.7413
IGNIMBRITE.3.NULL.6	107234	3.8899
IGNIMBRITE.3.NULL.6	4432889	7.8543
IGNIMBRITE.3.NULL.6	2855257	3.8899
IGNIMBRITE.3.NULL.6	637267	3.8899
IGNIMBRITE.3.NULL.6	823523	10.87
IGNIMBRITE.3.NULL.6	4483596	2.4876
IGNIMBRITE.3.NULL.6	4325081	7.5694
IGNIMBRITE.3.NULL.6	828826	4.2805
IGNIMBRITE.3.NULL.6	512952	4.8405
IGNIMBRITE.3.NULL.6	4359064	3.8899
IGNIMBRITE.3.NULL.6	4333666	3.3528
IGNIMBRITE.3.NULL.6	1119031	5.2428
IGNIMBRITE.3.NULL.6	4313769	6.5417
IGNIMBRITE.3.NULL.6	341142	3.3528
IGNIMBRITE.3.NULL.6	128300	2.4876
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2808	4.8405
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2802	2.4876
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2801	4.8405
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU420	6.3914
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU1654	6.5417
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2020	2.4876
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2023	6.0338
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU3994	2.4876
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU1856	3.8899
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2111	2.4876
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2233	3.3528
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2235	4.8405
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2213	3.3528
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU1907	2.4876
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU1905	5.2428
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2583	4.8405
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU3745	5.9286
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2642	2.4876
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2768	3.3528
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU226	3.8899
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU138	5.4085
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2736	4.8405
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2160	3.8899
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2161	3.8899
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2162	3.3528
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2165	3.3528
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2167	3.3528
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2222	3.3528
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2221	3.3528
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2224	3.3528
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU79	6.4685
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU1931	3.3528
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU1937	3.8899
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2684	2.4876
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2682	2.4876
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2578	2.4876
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU253	3.8899
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU105	6.1318
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU107	4.2805
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU103	5.2428
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU363	3.3528
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU1868	4.2805
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU3886	3.3528
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2173	3.8899
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2172	4.2805
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2114	2.4876
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU662	3.3528
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU543	3.3528
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU591	2.4876
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU98	4.2805
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU116	4.2805
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU372	3.8899
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU206	3.3528
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU207	5.4085
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU203	3.3528
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU382	2.4876
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2145	3.8899
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2142	3.3528
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU3893	2.4876
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU1958	5.0556
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2202	3.3528
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU1950	2.4876
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU1956	4.2805
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2372	5.2428
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU147	4.5875
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU0	12.57
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU119	4.2805
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU91	2.4876
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2551	3.3528
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2798	3.3528
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU1083	2.4876
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU565	4.2805
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU86	2.4876
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU1311	2.4876
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU1797	2.4876
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU1795	3.3528
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU1778	2.4876
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU205	3.8899
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU752	2.4876
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2159	4.2805
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2151	3.3528
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2150	2.4876
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2154	4.2805
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2156	3.3528
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU1979	2.4876
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU1948	5.0556
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU1942	3.8899
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2308	2.4876
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU871	2.4876
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU48	6.0338
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU1912	4.8405
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU76	5.0556
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU174	4.5875
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU1787	2.4876
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU194	5.0556
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU402	2.4876
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2090	2.4876
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU3922	3.3528
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU3927	3.3528
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU3929	3.3528
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2257	2.4876
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU1974	5.5571
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU189	4.5875
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU188	4.2805
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2319	3.3528
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2313	3.3528
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU187	5.4085
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU1991	2.4876
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2533	2.4876
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2531	2.4876
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2083	2.4876
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU3916	2.4876
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2208	3.3528
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU3266	4.5875
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU1982	2.4876
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU153	5.9286
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU150	6.8022
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU58	4.2805
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU158	6.4685
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2187	3.3528
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2185	3.3528
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2189	3.3528
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU3901	3.8899
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU60	8.3173
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU3877	3.8899
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU3879	3.3528
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU3878	4.2805
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2056	4.2805
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2057	3.8899
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2052	2.4876
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2650	3.8899
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU124	4.8405
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU40	6.2237
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU47	5.4085
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU45	6.7413
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU1341	2.4876
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU1876	2.4876
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2196	5.0556
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2190	4.2805
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2192	3.8899
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU5	10.136
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU9	10.298
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2046	3.3528
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2041	4.2805
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU1464	2.4876
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2452	2.4876
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2299	3.3528
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU38	7.604
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU37	8.0426
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU190	5.5571
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU1556	3.3528
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2078	3.8899
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2070	3.8899
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2071	2.4876
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU1880	4.2805
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU518	3.3528
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU450	2.4876
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2446	2.4876
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU166	3.3528
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU84	4.2805
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU81	5.2428
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2280	3.3528
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU1869	2.4876
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU1866	2.4876
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU1860	3.3528
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU1861	3.3528
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU1862	3.3528
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU20	10.541
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU22	7.938
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2669	2.4876
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU1407	2.4876
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2841	3.8899
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2840	2.4876
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2066	5.2428
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2061	2.4876
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2069	2.4876
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU421	5.2428
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU1892	4.2805
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU1896	2.4876
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU1898	6.4685
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU196	3.3528
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU424	3.3528
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2274	3.8899
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2272	2.4876
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU1875	4.5875
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU14	3.3528
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU18	11.208
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2494	2.4876
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU64	6.3914
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU1877	5.8151
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU1416	3.3528
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU1670	2.4876
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU1673	4.2805
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2017	3.3528
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2122	2.4876
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2260	3.3528
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2268	2.4876
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU570	2.4876
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU533	3.3528
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU1844	3.8899
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU1845	4.5875
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU152	3.3528
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU472	3.3528
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2488	2.4876
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2647	2.4876
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU1984	3.3528
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU251	3.3528
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU1918	3.8899
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU1947	5.5571
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2135	3.3528
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2131	5.4085
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2252	2.4876
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2254	2.4876
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU1855	3.3528
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU1854	3.3528
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU1388	3.3528
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU3226	2.4876
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU1476	4.5875
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU399	4.5875
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2303	3.3528
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2307	3.3528
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU485	2.4876
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2810	3.3528
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2817	4.8405
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU935	3.8899
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2038	2.4876
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU160	4.5875
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2105	2.4876
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2248	3.8899
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2244	3.3528
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2242	2.4876
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU1910	3.8899
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2756	2.4876
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU2391	2.4876
IGNIMBRITE.3.NULL.6	New.CleanUp.ReferenceOTU1448	2.4876
007SAT.A10.NULL.16	4370431	4.2868
007SAT.A10.NULL.16	4482374	3.7383
007SAT.A10.NULL.16	815453	7.2791
007SAT.A10.NULL.16	4373812	8.9327
007SAT.A10.NULL.16	3505032	3.7383
007SAT.A10.NULL.16	813104	10.271
007SAT.A10.NULL.16	544733	7.1596
007SAT.A10.NULL.16	236030	6.3442
007SAT.A10.NULL.16	1106797	11.629
007SAT.A10.NULL.16	4362403	6.7271
007SAT.A10.NULL.16	151936	7.096
007SAT.A10.NULL.16	4469401	6.6405
007SAT.A10.NULL.16	2036172	3.7383
007SAT.A10.NULL.16	3974550	2.8425
007SAT.A10.NULL.16	1113193	6.4499
007SAT.A10.NULL.16	3862609	10.735
007SAT.A10.NULL.16	4136360	6.2302
007SAT.A10.NULL.16	4461722	3.7383
007SAT.A10.NULL.16	4483596	9.3006
007SAT.A10.NULL.16	4416518	4.9939
007SAT.A10.NULL.16	4387971	4.9939
007SAT.A10.NULL.16	633056	6.3442
007SAT.A10.NULL.16	47411	3.7383
007SAT.A10.NULL.16	779391	4.9939
007SAT.A10.NULL.16	2147801	8.4879
007SAT.A10.NULL.16	4435634	7.0293
007SAT.A10.NULL.16	4350280	2.8425
007SAT.A10.NULL.16	1139892	5.6549
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU343	5.4663
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU342	3.7383
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU415	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1833	3.7383
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1831	3.7383
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU220	4.6832
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU222	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU223	3.7383
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU229	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1451	4.2868
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1414	7.2791
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1504	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1791	4.9939
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1503	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU78	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU513	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1334	4.2868
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1332	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU362	4.2868
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU10	10.054
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU386	3.7383
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1694	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU13	9.0549
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU26	9.2133
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1343	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU19	10.292
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1817	3.7383
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU526	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU598	4.2868
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU595	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU113	5.2493
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1406	4.2868
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU504	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU0	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU94	5.971
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU97	7.6332
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1325	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU89	5.2493
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU87	3.7383
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1316	4.6832
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU306	3.7383
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU301	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU126	4.9939
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1708	4.2868
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU214	4.9939
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1702	4.2868
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1544	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1549	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1548	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU70	4.2868
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU77	5.6549
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU311	3.7383
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1782	4.6832
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1764	3.7383
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1761	3.7383
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1626	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1624	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU572	3.7383
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1717	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU549	3.7383
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU61	4.9939
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1751	3.7383
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1638	4.2868
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1682	8.4629
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1686	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU351	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU449	3.7383
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1124	3.7383
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU121	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU55	6.2302
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU57	8.6519
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1369	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1363	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1367	4.9939
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1569	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1571	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1740	3.7383
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1742	5.6549
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU338	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU333	2.8425
