#NodeID	NodeType	Abundance	k	p	c	o	f
New.CleanUp.ReferenceOTU1309	otu	8.4706	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU324	otu	11.3226	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU3282	otu	2.6959	k__Bacteria	p__Cyanobacteria	c__Synechococcophycideae	o__Synechococcales	f__Acaryochloridaceae
New.CleanUp.ReferenceOTU408	otu	3.0576	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
New.CleanUp.ReferenceOTU1947	otu	11.4159	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
New.CleanUp.ReferenceOTU3288	otu	4.8188	k__Bacteria	p__Gemmatimonadetes	c__Gemmatimonadetes	o__	f__
New.CleanUp.ReferenceOTU1308	otu	4.9926	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU2135	otu	3.3528	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
New.CleanUp.ReferenceOTU1389	otu	3.8294	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU2131	otu	5.4085	k__Bacteria	p__Chloroflexi	c__Thermomicrobia	o__	f__
New.CleanUp.ReferenceOTU966	otu	12.4277	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
New.CleanUp.ReferenceOTU1155	otu	2.9943	k__Bacteria	p__Chloroflexi	c__Chloroflexi	o__AKIW781	f__
New.CleanUp.ReferenceOTU960	otu	7.8078	k__Bacteria	p__Chloroflexi	c__TK10	o__AKYG885	f__
New.CleanUp.ReferenceOTU2252	otu	4.7089	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
New.CleanUp.ReferenceOTU2254	otu	5.5927	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
New.CleanUp.ReferenceOTU3353	otu	2.6959	Unassigned	NA	NA	NA	NA
New.CleanUp.ReferenceOTU3228	otu	4.8188	k__Bacteria	p__Chloroflexi	c__Chloroflexi	o__AKIW781	f__
New.CleanUp.ReferenceOTU1651	otu	3.7383	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU211	otu	3.6331	k__Bacteria	p__Chloroflexi	c__[Thermobacula]	o__[Thermobaculales]	f__[Thermobaculaceae]
New.CleanUp.ReferenceOTU1855	otu	3.3528	Unassigned	NA	NA	NA	NA
New.CleanUp.ReferenceOTU1854	otu	7.8378	k__Bacteria	p__Actinobacteria	c__Rubrobacteria	o__Rubrobacterales	f__Rubrobacteraceae
New.CleanUp.ReferenceOTU210	otu	8.478	Unassigned	NA	NA	NA	NA
New.CleanUp.ReferenceOTU4269	otu	2.947	k__Bacteria	p__Gemmatimonadetes	c__Gemmatimonadetes	o__	f__
New.CleanUp.ReferenceOTU1388	otu	6.4104	k__Bacteria	p__Chloroflexi	c__Chloroflexi	o__AKIW781	f__
New.CleanUp.ReferenceOTU213	otu	4.6832	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU3589	otu	4.0258	k__Bacteria	p__Chloroflexi	c__Thermomicrobia	o__JG30-KF-CM45	f__
New.CleanUp.ReferenceOTU212	otu	7.038	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU215	otu	4.6832	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU3226	otu	4.7089	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
New.CleanUp.ReferenceOTU1071	otu	2.9943	k__Bacteria	p__Planctomycetes	c__Phycisphaerae	o__WD2101	f__
New.CleanUp.ReferenceOTU1079	otu	3.2064	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU248	otu	14.5173	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU3500	otu	2.6959	k__Bacteria	p__Chloroflexi	c__Chloroflexi	o__AKIW781	f__
New.CleanUp.ReferenceOTU3503	otu	2.6959	k__Bacteria	p__Chloroflexi	c__Thermomicrobia	o__JG30-KF-CM45	f__
New.CleanUp.ReferenceOTU1472	otu	5.8473	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
New.CleanUp.ReferenceOTU1476	otu	9.0725	Unassigned	NA	NA	NA	NA
New.CleanUp.ReferenceOTU1475	otu	5.2769	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU1474	otu	6.1727	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU398	otu	7.6628	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU399	otu	6.8088	Unassigned	NA	NA	NA	NA
New.CleanUp.ReferenceOTU396	otu	6.1727	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU390	otu	8.6573	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU391	otu	4.485	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
New.CleanUp.ReferenceOTU392	otu	3.5836	Unassigned	NA	NA	NA	NA
New.CleanUp.ReferenceOTU1613	otu	4.2868	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU2303	otu	3.3528	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	o__Solirubrobacterales	NA
New.CleanUp.ReferenceOTU2927	otu	4.0258	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
New.CleanUp.ReferenceOTU2921	otu	2.6959	Unassigned	NA	NA	NA	NA
New.CleanUp.ReferenceOTU2307	otu	3.3528	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Intrasporangiaceae
New.CleanUp.ReferenceOTU2819	otu	5.3264	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
New.CleanUp.ReferenceOTU482	otu	5.3713	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU483	otu	9.9734	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU485	otu	5.5452	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
New.CleanUp.ReferenceOTU486	otu	6.2229	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU487	otu	5.859	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU2810	otu	6.4579	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
New.CleanUp.ReferenceOTU2811	otu	3.1051	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
New.CleanUp.ReferenceOTU2817	otu	7.1042	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
New.CleanUp.ReferenceOTU3222	otu	6.5462	Unassigned	NA	NA	NA	NA
New.CleanUp.ReferenceOTU939	otu	4.0678	k__Bacteria	p__Chloroflexi	c__Thermomicrobia	o__JG30-KF-CM45	f__
New.CleanUp.ReferenceOTU252	otu	4.2717	Unassigned	NA	NA	NA	NA
New.CleanUp.ReferenceOTU407	otu	3.7383	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU935	otu	6.1112	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
New.CleanUp.ReferenceOTU1101	otu	6.0489	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU156	otu	4.9735	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
New.CleanUp.ReferenceOTU157	otu	12.4454	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU154	otu	21.2767	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU1352	otu	3.8294	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU155	otu	4.2868	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU1298	otu	4.8608	Unassigned	NA	NA	NA	NA
New.CleanUp.ReferenceOTU51	otu	17.4017	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU52	otu	10.6989	k__Bacteria	p__Actinobacteria	c__Rubrobacteria	o__Rubrobacterales	f__Rubrobacteraceae
New.CleanUp.ReferenceOTU2038	otu	6.9726	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
New.CleanUp.ReferenceOTU2034	otu	3.1051	k__Bacteria	p__FBP	c__	o__	f__
New.CleanUp.ReferenceOTU2033	otu	5.8588	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
New.CleanUp.ReferenceOTU2031	otu	3.1051	k__Bacteria	p__Chloroflexi	c__Thermomicrobia	o__JG30-KF-CM45	f__
New.CleanUp.ReferenceOTU3520	otu	2.6959	k__Bacteria	p__Chloroflexi	c__Chloroflexi	o__AKIW781	f__
New.CleanUp.ReferenceOTU160	otu	4.5875	Unassigned	NA	NA	NA	NA
New.CleanUp.ReferenceOTU234	otu	2.6959	Unassigned	NA	NA	NA	NA
New.CleanUp.ReferenceOTU3678	otu	4.8499	k__Bacteria	p__Gemmatimonadetes	c__Gemmatimonadetes	o__	f__
New.CleanUp.ReferenceOTU1044	otu	2.9943	k__Bacteria	p__Actinobacteria	c__Acidimicrobiia	o__Acidimicrobiales	f__
New.CleanUp.ReferenceOTU2100	otu	3.1051	k__Bacteria	p__Actinobacteria	c__Rubrobacteria	o__Rubrobacterales	f__Rubrobacteraceae
New.CleanUp.ReferenceOTU2105	otu	6.9726	k__Bacteria	p__Actinobacteria	c__Rubrobacteria	o__Rubrobacterales	f__Rubrobacteraceae
New.CleanUp.ReferenceOTU2248	otu	3.8899	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
New.CleanUp.ReferenceOTU2244	otu	3.3528	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__
New.CleanUp.ReferenceOTU90	otu	4.9214	k__Bacteria	p__Chloroflexi	c__Chloroflexi	o__AKIW781	f__
New.CleanUp.ReferenceOTU269	otu	11.4502	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU2242	otu	4.7089	k__Bacteria	p__Chloroflexi	c__Chloroflexi	o__AKIW781	f__
New.CleanUp.ReferenceOTU3405	otu	4.0258	k__Bacteria	p__Chloroflexi	c__Chloroflexi	o__AKIW781	f__
New.CleanUp.ReferenceOTU181	otu	4.9735	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	NA
New.CleanUp.ReferenceOTU727	otu	4.485	Unassigned	NA	NA	NA	NA
New.CleanUp.ReferenceOTU1910	otu	3.8899	k__Bacteria	p__Chloroflexi	c__Chloroflexi	o__AKIW781	f__
New.CleanUp.ReferenceOTU180	otu	5.3711	k__Bacteria	p__Cyanobacteria	c__Synechococcophycideae	o__Synechococcales	f__Acaryochloridaceae
New.CleanUp.ReferenceOTU230	otu	9.1738	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU3843	otu	2.947	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Nocardioidaceae
New.CleanUp.ReferenceOTU1827	otu	3.7383	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU810	otu	4.0678	Unassigned	NA	NA	NA	NA
New.CleanUp.ReferenceOTU601	otu	4.0678	Unassigned	NA	NA	NA	NA
New.CleanUp.ReferenceOTU497	otu	5.4509	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU1447	otu	4.5252	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU95	otu	17.1903	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU1440	otu	4.2868	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU3198	otu	4.0258	Unassigned	NA	NA	NA	NA
New.CleanUp.ReferenceOTU3196	otu	6.1516	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	NA	NA
New.CleanUp.ReferenceOTU3195	otu	2.947	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	o__Gaiellales	f__Gaiellaceae
New.CleanUp.ReferenceOTU1494	otu	3.2943	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU557	otu	17.6322	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU2752	otu	6.1627	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
New.CleanUp.ReferenceOTU2756	otu	4.7513	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	NA	NA
New.CleanUp.ReferenceOTU1593	otu	10.0491	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU1594	otu	5.2769	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU1595	otu	5.4509	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU2391	otu	9.0317	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
New.CleanUp.ReferenceOTU237	otu	11.8863	k__Bacteria	p__Chloroflexi	c__Thermomicrobia	o__JG30-KF-CM45	f__
New.CleanUp.ReferenceOTU236	otu	4.0258	Unassigned	NA	NA	NA	NA
New.CleanUp.ReferenceOTU235	otu	2.6959	k__Bacteria	p__Actinobacteria	c__Acidimicrobiia	o__Acidimicrobiales	f__
New.CleanUp.ReferenceOTU233	otu	3.5176	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	o__Solirubrobacterales	f__Solirubrobacteraceae
New.CleanUp.ReferenceOTU232	otu	9.5616	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU231	otu	7.1426	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU728	otu	5.258	Unassigned	NA	NA	NA	NA
New.CleanUp.ReferenceOTU239	otu	2.6959	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
New.CleanUp.ReferenceOTU238	otu	4.8188	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Nocardioidaceae
New.CleanUp.ReferenceOTU1446	otu	8.1162	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU1445	otu	4.9926	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU1443	otu	5.2769	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU128	otu	18.0908	k__Bacteria	p__Cyanobacteria	c__Synechococcophycideae	o__Synechococcales	f__Acaryochloridaceae
New.CleanUp.ReferenceOTU1448	otu	4.7089	Unassigned	NA	NA	NA	NA
New.CleanUp.ReferenceOTU1449	otu	7.2354	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU2399	otu	3.1051	k__Bacteria	p__Chloroflexi	c__[Thermobacula]	o__[Thermobaculales]	f__[Thermobaculaceae]
