OTU	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	taxonomy
675211	6.5475806234831	2.4963431239358	0.89480126492498	2.78982967703459	0.00527357760761574	0.0123834902750262	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__; s__
New.CleanUp.ReferenceOTU148	6.4327107879834	2.47989783252358	0.892244100519727	2.77939392491254	0.00544604371662352	0.0126753052873627	Unassigned; NA; NA; NA; NA; NA; NA
New.CleanUp.ReferenceOTU249	3.67583473599051	-2.2761005747475	0.824762837941501	-2.75970311711467	0.005785391026808	0.0133469985969342	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__; s__
New.CleanUp.ReferenceOTU127	8.27062815597865	2.63064353497456	0.954560996864517	2.75586740251857	0.00585367219173515	0.0133870937950117	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__; g__; s__
New.CleanUp.ReferenceOTU1367	4.13531407798933	-2.3874314920004	0.869034663643697	-2.74722239730963	0.00601023643750563	0.0136266567505516	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Haloterrigena; s__
New.CleanUp.ReferenceOTU68	3.90557440698992	-2.32876729046274	0.852817031979933	-2.73067633869388	0.00632045099992183	0.0140570654892638	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; NA; NA
New.CleanUp.ReferenceOTU64	7.46653930748073	2.55849802838524	0.937660347099384	2.72859787267304	0.0063604212670053	0.0140570654892638	Unassigned; NA; NA; NA; NA; NA; NA
New.CleanUp.ReferenceOTU1606	4.13531407798933	-2.38198617434349	0.872716692816199	-2.72939224601855	0.00634511816797181	0.0140570654892638	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Natronomonas; s__
New.CleanUp.ReferenceOTU240	7.69627897848013	2.56228330550329	0.950098729682092	2.69686004775593	0.00699966816520775	0.0153409393954137	k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__AKIW781; f__; g__; s__
702683	7.35166947198102	2.5307618693604	0.941928045497831	2.68678895533133	0.00721425187816573	0.0156805639996495	k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Acaryochloridaceae; g__Acaryochloris; s__
4469401	4.93940292648725	-2.14255152810302	0.798905657549689	-2.68185799894621	0.00732145302111229	0.0156838582474083	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Shewanellaceae; g__Shewanella; s__algae
New.CleanUp.ReferenceOTU84	8.15575832047895	2.58727365457408	0.964954925544329	2.6812378341036	0.00733503636665863	0.0156838582474083	k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__AKIW781; f__; g__; s__
New.CleanUp.ReferenceOTU2372	7.12192980098162	2.50300785949922	0.938377010183717	2.66737977628968	0.00764452340589627	0.0162137875463768	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
587534	5.97323144598458	2.38416902625008	0.895524800813372	2.66231490639302	0.00776052375750897	0.0163281419857989	k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter; s__
4463047	7.23679963648132	2.5080241944127	0.943985138280575	2.65684711835712	0.0078875203258097	0.0163830086228953	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__; s__
New.CleanUp.ReferenceOTU384	3.44609506499111	-2.18270450179178	0.821851862089737	-2.65583690014619	0.00791118667341334	0.0163830086228953	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Haloterrigena; s__
554361	5.62862193948547	2.33467029621683	0.88233468662044	2.64601441110651	0.00814463466013965	0.0166404627859034	k__Bacteria; p__Chloroflexi; c__TK10; o__AKYG885; f__; g__; s__
New.CleanUp.ReferenceOTU1654	6.6624504589828	2.45183143752142	0.926866187527218	2.64529170501154	0.00816205208890318	0.0166404627859034	k__Bacteria; p__Cyanobacteria; c__; o__; f__; g__; s__
649518	7.00705996548191	2.48113575314023	0.939811785283943	2.64003473034828	0.0082897531506803	0.0167708082971455	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__Chroococcidiopsis; s__
New.CleanUp.ReferenceOTU42	8.50036782697806	2.58277045499496	0.982055324670157	2.62996431067918	0.00853938324114788	0.0171439526139076	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__AKYG1722; f__; g__; s__
4329857	5.62862193948547	2.32631695928921	0.8872269139354	2.62200900665936	0.00874131208677009	0.0174164021122768	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__; s__
4349731	6.77732029448251	2.45059506000001	0.93644857294274	2.61690297877132	0.00887315579935427	0.0175461652272945	k__Bacteria; p__Actinobacteria; c__Nitriliruptoria; o__Euzebyales; f__Euzebyaceae; g__Euzebya; s__
1143172	8.04088848497925	2.52875582615746	0.980303343579197	2.57956462427711	0.00989249470793711	0.0194158664790109	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__; g__; s__
263762	3.44609506499111	-2.16135208141634	0.839842335194768	-2.57352123230975	0.0100669469839936	0.0196119041243728	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Halolamina; s__
New.CleanUp.ReferenceOTU1496	3.3312252294914	-2.12249280584902	0.829412397214297	-2.55903192787777	0.0104964100720016	0.0202982047715913	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Haloterrigena; s__
New.CleanUp.ReferenceOTU490	3.10148555849199	-2.03890520323126	0.804714827125442	-2.53369906270339	0.0112865614231014	0.0216669025859538	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Natronomonas; s__
266995	6.5475806234831	2.38018403943232	0.950098108069808	2.50519816765853	0.0122382803404141	0.0225552403207479	k__Bacteria; p__[Thermi]; c__Deinococci; o__Deinococcales; f__Trueperaceae; g__Truepera; s__
New.CleanUp.ReferenceOTU342	3.10148555849199	-2.0341786977531	0.809274930090741	-2.51358175339129	0.011951207447314	0.0225552403207479	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Haloterrigena; s__
New.CleanUp.ReferenceOTU526	2.98661572299229	-1.99003088486805	0.793755161398129	-2.50710922164309	0.0121723092597954	0.0225552403207479	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Natronomonas; s__
New.CleanUp.ReferenceOTU56	5.16914259748666	2.22233674794368	0.886460045518564	2.5069790332667	0.0121767934412581	0.0225552403207479	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__WD2101; f__; g__; s__
New.CleanUp.ReferenceOTU62	6.31784095248369	2.36077725196689	0.940513398867371	2.5100942259939	0.0120698950171285	0.0225552403207479	Unassigned; NA; NA; NA; NA; NA; NA
New.CleanUp.ReferenceOTU318	3.10148555849199	-2.03200557024723	0.811355039912704	-2.50445917050797	0.0122638759158439	0.0225552403207479	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Natronomonas; s__
811403	5.85836161048488	2.30869636943098	0.923057063779984	2.50114154370555	0.0123793690675335	0.022609542116398	k__Bacteria; p__Chloroflexi; c__; o__; f__; g__; s__
New.CleanUp.ReferenceOTU1974	6.89219012998221	2.39394949621594	0.96819584134437	2.47258807979578	0.0134138654441317	0.0243299766331491	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU2235	5.51375210398577	2.25080849023247	0.915491574027388	2.45857914380448	0.0139488027718341	0.0251269529383039	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU143	5.97323144598458	2.30100455997402	0.938075092551732	2.45290017637595	0.0141709657998489	0.0253534966351039	k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__AKIW781; f__; g__; s__
New.CleanUp.ReferenceOTU157	3.10148555849199	-2.01403898057159	0.828164495878446	-2.43193108445837	0.0150185645717349	0.0266883951511235	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__; s__
909173	6.4327107879834	2.33454771712195	0.961058452879294	2.42914227550648	0.0151345919109258	0.0267140783394193	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__Gemmatimonadales; f__; g__; s__
New.CleanUp.ReferenceOTU284	3.10148555849199	-2.01203724104324	0.829995413055316	-2.42415465121268	0.0153440696160132	0.0269032687267432	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Haloterrigena; s__
New.CleanUp.ReferenceOTU598	2.75687605199288	-1.87672851672371	0.775375494331896	-2.42041247168999	0.015502911003636	0.0270017589003726	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Haloterrigena; s__
549954	5.16914259748666	2.18773779797606	0.907059469703169	2.41190117191763	0.0158695824848717	0.0273474709864864	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__; g__; s__
New.CleanUp.ReferenceOTU420	5.16914259748666	2.18558846441876	0.908297358155964	2.40624773901794	0.0161173308095262	0.0273474709864864	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU1451	2.87174588749259	-1.92241064490806	0.798488791099561	-2.40756121605765	0.0160594695806187	0.0273474709864864	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Haloterrigena; s__
New.CleanUp.ReferenceOTU47	5.16914259748666	2.18558846441876	0.908297358155964	2.40624773901794	0.0161173308095262	0.0273474709864864	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__
New.CleanUp.ReferenceOTU85	5.05427276198695	2.16589062802532	0.903746474835027	2.39656882581002	0.0165493851145235	0.0279005659302544	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__Chroococcidiopsis; s__
New.CleanUp.ReferenceOTU328	2.87174588749259	-1.91290463281246	0.808334026603626	-2.36647792849931	0.0179582450143879	0.0300829199922548	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Haloterrigena; s__
New.CleanUp.ReferenceOTU220	2.75687605199288	-1.86077211003347	0.793278984837751	-2.34567175684612	0.0189928255431445	0.0316146399863734	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; NA; NA
New.CleanUp.ReferenceOTU80	5.16914259748666	2.16060712446065	0.922341362831519	2.34252437495349	0.0191537828045015	0.0316820432552446	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; NA; NA
New.CleanUp.ReferenceOTU82	4.93940292648725	2.12733650262462	0.909858546381283	2.33809586235742	0.0193822758169148	0.0318596158740537	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__; g__; s__
New.CleanUp.ReferenceOTU179	5.05427276198695	2.14005716037466	0.918671796206457	2.32951220360935	0.01983194726252	0.0321722473158005	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__AKYG1722; f__; g__; s__
New.CleanUp.ReferenceOTU2650	5.05427276198695	2.13925192840642	0.919125883792538	2.32748524019294	0.0199394536596026	0.0321722473158005	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU293	2.87174588749259	-1.90436727988559	0.816983194935455	-2.33097484953291	0.0197546859035536	0.0321722473158005	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Natronomonas; s__
New.CleanUp.ReferenceOTU306	2.64200621649318	-1.8014372985093	0.780432154824762	-2.30825612114072	0.0209848953979248	0.0334486514524498	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Haloterrigena; s__
New.CleanUp.ReferenceOTU1534	2.75687605199288	-1.85244498491177	0.802333195591994	-2.30882256285677	0.0209534294497959	0.0334486514524498	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Haloterrigena; s__
511572	4.36505374898873	2.02021333480584	0.879281662777721	2.29757246207526	0.0215861344780376	0.0341997190826741	k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter; s__
New.CleanUp.ReferenceOTU2583	4.59479341998814	2.0587451918534	0.896973956071102	2.29521178170106	0.0217209903241747	0.034207308115317	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU122	4.25018391348903	1.99670158488435	0.871582515264388	2.29089219886274	0.0219696492928787	0.0343929628811138	Unassigned; NA; NA; NA; NA; NA; NA
New.CleanUp.ReferenceOTU595	2.64200621649318	-1.7959907826451	0.786796528932086	-2.28266231052492	0.0224502674980297	0.0349373985324368	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__; s__
New.CleanUp.ReferenceOTU190	4.36505374898873	2.0064291270078	0.888822373707175	2.25740168830271	0.0239829863258592	0.0371030906100057	Unassigned; NA; NA; NA; NA; NA; NA
New.CleanUp.ReferenceOTU128	4.13531407798933	1.9623245819144	0.870787113908363	2.25350668443735	0.02422721974118	0.0372617473212301	k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Acaryochloridaceae; g__Acaryochloris; s__
New.CleanUp.ReferenceOTU72	4.47992358448844	2.02275297378234	0.899750412817785	2.24812675267089	0.0245681086252769	0.0375663521421385	k__Bacteria; p__Actinobacteria; c__Nitriliruptoria; o__Euzebyales; f__Euzebyaceae; g__Euzebya; s__
1119470	4.47992358448844	2.02099346388345	0.900889971727999	2.24332995960315	0.0248755447870401	0.03759924298271	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__
New.CleanUp.ReferenceOTU138	4.36505374898873	2.00211674402889	0.891753187444055	2.2451467202123	0.0247587151653674	0.03759924298271	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU280	2.64200621649318	-1.78676583512577	0.797365144995187	-2.24083764676792	0.0250365933909683	0.0376264232104267	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; NA; NA
1123837	4.59479341998814	2.03397779665828	0.912523672836921	2.22895893794722	0.0258166370154098	0.0384831056169441	k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter; s__
New.CleanUp.ReferenceOTU2274	4.47992358448844	2.01521094690276	0.904607439322588	2.22771874218926	0.0258992764037989	0.0384831056169441	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU1128	2.75687605199288	-1.83210278033453	0.823663177394226	-2.22433493522273	0.0261259179022584	0.0386017775746851	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Haloterrigena; s__
New.CleanUp.ReferenceOTU132	2.87174588749259	-1.87572350514655	0.844736421413446	-2.22048375990231	0.0263859468822479	0.0387681789387218	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; NA; NA
New.CleanUp.ReferenceOTU66	4.02044424248962	1.92187676759353	0.873700453391608	2.19969757384584	0.0278283590556599	0.0406563537405699	k__Bacteria; p__Actinobacteria; c__Nitriliruptoria; o__Euzebyales; f__Euzebyaceae; g__Euzebya; s__
New.CleanUp.ReferenceOTU2196	4.13531407798933	1.94366479550557	0.884463550092983	2.197563478225	0.0279802282397078	0.0406563537405699	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU81	4.13531407798933	1.9410395720408	0.886345067308221	2.1899366777497	0.0285288295060525	0.0412257261543506	k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter; s__
New.CleanUp.ReferenceOTU116	4.13531407798933	1.93562938637743	0.890190186628049	2.17439982540068	0.0296751211991346	0.0426478517779913	Unassigned; NA; NA; NA; NA; NA; NA
New.CleanUp.ReferenceOTU221	2.87174588749259	-1.86196784074064	0.857407558594022	-2.17162517647255	0.0298839464292226	0.0427145538635084	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; NA; NA
633056	2.75687605199288	-1.81762169568125	0.838199403353479	-2.16848364292468	0.030121907823789	0.0428219554467919	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; NA; NA
1032653	4.47992358448844	1.98623568316437	0.922614166313901	2.15283458208748	0.0313316812409253	0.0443023234750718	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__; s__
New.CleanUp.ReferenceOTU1605	2.64200621649318	-1.76381338258315	0.8225649239223	-2.14428470177482	0.0320100818334367	0.0450195268566516	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__; s__
New.CleanUp.ReferenceOTU49	3.90557440698992	1.8763960965064	0.879623664278791	2.13318055516944	0.0329099176020467	0.0460388740922249	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__; s__
New.CleanUp.ReferenceOTU1397	2.64200621649318	-1.75580033917727	0.83101244597748	-2.11284481679695	0.034614052334994	0.0481666442545154	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; NA; NA
New.CleanUp.ReferenceOTU58	3.79070457149022	1.83473599820226	0.881771903929759	2.08073764884713	0.0374579260141171	0.0518496554826989	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__; g__; s__
773538	4.02044424248962	1.87915520127502	0.904602552902194	2.07732688266932	0.0377713995393109	0.0520098328735014	k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter; s__
New.CleanUp.ReferenceOTU65	3.90557440698992	1.85188640615923	0.897776010373314	2.06274882015301	0.039136498895232	0.053608850049198	k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__AKIW781; f__; g__; s__
New.CleanUp.ReferenceOTU3745	4.02044424248962	1.86959098575862	0.911145409500987	2.0519128629343	0.0401781315502773	0.0545794938760077	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU175	3.67583473599051	1.7991607667757	0.878070681972487	2.04899309783819	0.0404627898517253	0.0545794938760077	k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; NA; NA; NA; NA
New.CleanUp.ReferenceOTU1947	4.02044424248962	1.86845685996835	0.911912546356404	2.04894303454193	0.0404676855734658	0.0545794938760077	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
1106203	3.90557440698992	1.84165392818929	0.905073546804338	2.03481135283631	0.0418698583091387	0.0558973235294592	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Frankiaceae; g__; s__
817451	4.02044424248962	1.86376184485009	0.915068889170844	2.03674484719819	0.0416756178064353	0.0558973235294592	k__Bacteria; p__Actinobacteria; c__Nitriliruptoria; o__Euzebyales; f__Euzebyaceae; g__Euzebya; s__
New.CleanUp.ReferenceOTU63	3.90557440698992	1.8356341751981	0.909291994114454	2.01875105805346	0.0435131002493118	0.0577977038665102	k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__AKIW781; f__; g__; s__
